"0","1000","2000","3000","4000","5000","6000","7000","8000","9000","10000","11000","12000","13000","14000","15000","16000","17000","18000","19000","20000","21000","22000","23000","24000","25000","26000","27000","28000","29000","30000","31000","32000","33000","34000","35000","36000","37000","38000","39000","40000","41000","42000","43000","44000","45000","46000","47000","48000","49000","50000","51000","52000","53000","54000","55000","56000","57000","58000","59000","60000","61000","62000","63000","64000","65000","66000","67000","68000","69000","70000","71000","72000","73000","74000","75000","76000","77000","78000","79000","80000","81000","82000","83000","84000","85000","86000","87000","88000","89000","90000","91000","92000","93000","94000","95000","96000","97000","98000","99000","100000","101000","102000","103000","104000","105000","106000","107000","108000","109000","110000","111000","112000","113000","114000","115000","116000","117000","118000","119000","120000","121000","122000","123000","124000","125000","126000","127000","128000","129000","130000","131000","132000","133000","134000","135000","136000","137000","138000","139000","140000","141000","142000","143000","144000","145000","146000","147000","148000","149000","150000","151000","152000","153000","154000","155000","156000","157000","158000","159000","160000","161000","162000","163000","164000","165000","166000","167000","168000","169000","170000","171000","172000","173000","174000","175000","176000","177000","178000","179000","180000","181000","182000","183000","184000","185000","186000","187000","188000","189000","190000","191000","192000","193000","194000","195000","196000","197000","198000","199000","200000","201000","202000","203000","204000","205000","206000","207000","208000","209000","210000","211000","212000","213000","214000","215000","216000","217000","218000","219000","220000","221000","222000","223000","224000","225000","226000","227000","228000","229000","230000","231000","232000","233000","234000","235000","236000","237000","238000","239000","240000","241000","242000","243000","244000","245000","246000","247000","248000","249000","250000","251000","252000","253000","254000","255000","256000","257000","258000","259000","260000","261000","262000","263000","264000","265000","266000","267000","268000","269000","270000","271000","272000","273000","274000","275000","276000","277000","278000","279000","280000","281000","282000","283000","284000","285000","286000","287000","288000","289000","290000","291000","292000","293000","294000","295000","296000","297000","298000","299000","300000","301000","302000","303000","304000","305000","306000","307000","308000","309000","310000","311000","312000","313000","314000","315000","316000","317000","318000","319000","320000","321000","322000","323000","324000","325000","326000","327000","328000","329000","330000","331000","332000","333000","334000","335000","336000","337000","338000","339000","340000","341000","342000","343000","344000","345000","346000","347000","348000","349000","350000","351000","352000","353000","354000","355000","356000","357000","358000","359000","360000","361000","362000","363000","364000","365000","366000","367000","368000","369000","370000","371000","372000","373000","374000","375000","376000","377000","378000","379000","380000","381000","382000","383000","384000","385000","386000","387000","388000","389000","390000","391000","392000","393000","394000","395000","396000","397000","398000","399000","400000","401000","402000","403000","404000","405000","406000","407000","408000","409000","410000","411000","412000","413000","414000","415000","416000","417000","418000","419000","420000","421000","422000","423000","424000","425000","426000","427000","428000","429000","430000","431000","432000","433000","434000","435000","436000","437000","438000","439000","440000","441000","442000","443000","444000","445000","446000","447000","448000"
"g6CCCnnnnnnnnnnnnn","and the promer the","Gon the propert of",". The constitution","and the states of ","30, and the presen","000 the same of th","; and the present ","30, 1831, p. 187.]","Zence of the Unite","30, 1831, in the p","
the present the c","Mary the present t","'s ""The United Sta","00 to the same tim","In the United Stat","Footnote a: In the","﻿er of the United ","North America the ","xtent of the Unite","ment of the people","Zeal and the same ","9, p. 163.]

[Foot","Zeal to the contra","@ver proportion to","--The population o","830, the constitut","#62 in the most po","zens that the pres","d the same time th","President of the U","and the present da","constitute the pro","re the power of th","XVIII: Future Cond","ments of the Union","n the people is th","quired to the same","% of the country w",""" p. 183.]

[Footn","re the interests o","f the people in th","Maintain the manne","1830 the Americans","! the people in th","the sovereignty of","2, 1830, in the Un","﻿it the principle ","Jefferson is the c","Zect the present d","f the people is no","When the people is","Virginia in the Un",": The same princip","00 fr. It is to be","ke the constitutio","and the power of t","American society i","Massachusetts, vol","#811 the constitut","Judicial power of ","merican people is ","and the same time ","Of The American la","d the propensities","North America was ","ment of the people","; and the conseque",": The property of ","y the property of ","g the continual ca","2, 1830, the power","e the same people ","But if the people ","831, and the prope","*q by the proporti",") I have already o","ress to the same t","The American conti","2, 1829, in 1830 t","Congress of the pe","g the same differe","Kentucky of the Un","! then the people ","70, 2835.]

[Footn","; and the propensi","? It is the only o","ce of the people i","ke the majority of","? If the Union was","XVII: Principal or",", and the same tim","830, p. 48.)]

All","]

[Footnote c: Se","n the present day ","$1,000,000 of infe","
the property of t","New York is the co","re the constitutio","]

The principles ","(and it is not the","Quakers which is a","ment of the people","He are not the cas","n the present day,","! See also the sam","Republicans have b","Republicans who ar","6, 1829, Laws of M","Government which i","(and the principle","England the consti","which are not the ","//wwwingness of th","]

The present cou","? It is the case i","ment of the people","(and the principle","30, the property o","States were the co","Quaken the present","Jackson are not th","New York the right","//wwwingnes--Her s","l the consequences",". The principal ca","y the constitution","600 the Union is t","condition of the c","e the constitution","50 to 1,000 miles ","789 to the same pe","﻿ of the people in","n the majority of ","g the present cons","Americans of the U",""" saysis of the pe","687.]

The sole pl","﻿ of the country w","(See the ""Civil Wa","$200 tons and the ","y the power of the","States which the p","e the same time th","Republic in the Un","--Translator's Not","York the present d","% of the community","United States are ","9, the people is t","ges of the people ","y the principles o","Constitution of th","man who can be add","States the princip","g the same people ","xtend to the prope",". The political as","s the property of ","
the same time the","--The Americans ha","XVIII: Future Cond"," the same people t","n the present day,","Respect the conduc","York, which are co","North America has ","'s ""Commentaries,""","1830 the people wh","ke the power of th","mericans are the s","'s ""Commentaries,""","New York is the pr","1830, in the midst","Constitution of th","000 to Congress an","be a consequences ","*z Acconstitute of","States which are t","Republicans are th","$1,200 inhabitants","he principle of th","[Footnote e: The s","? When the people ","When the law of de","? When the people ","70 to 1,800 fr.   ","2, 1822, and the p","North America are ","But the people is ","very distribute th","Many other than th","﻿ther the constitu","be the most danger","s and the property","Of The American Co","? While they are a","(and the sovereign","831, and the same ","s of the country. ","--The same results","00 fr.        Chri","Government is the ","England was the sa","/fundities and the","in the same time w","Many of the United","Legislature of the","7.]

[Footnote d: ","d the principle of","and the property o","? Whither the same","--The principles o","Laws of Massachuse","he principle of th","Louis XIV was the ","y the same results","650,000 square les","and the same time ","ut the present day","President of the U","Quakers are the on","1831, whilst the p","s the present day ","The people is the ","States the people ","'s History,"" vol. ",") the constitution","/free the present ","ce of the press in","in the constitutio","United States are ","g the constitution","9, 1833, p. 28.)]
","North America had ","constitute the sam","vernment is the co","York is the proper","f the people is th","2, 1822.]

In a si","Project Gutenberg-"," the same remark i","4, ""and the same t","*i

[Footnote i: T","ke the present con","ce of the country ","5, 1830, the princ","States the princip","@p. This is the ca","re the majority of",", and the conseque","ing the most power","VIII: Future Condi","832, the second co","'s His independenc","le to the power of","s the proportion o","]

[Footnote e: In",") the same remark ","; and the same cau","Democracy in the U","Footnote c: It is ","//w1 the State of ","and the same peopl","31. The majority o","VIII: Future Condi","! alter than the p","man that the propo","The Americans have","Project Gutenberg-","King of the States","24, ""shall have no","re the most promin","The Americans of t","30, 1826, 1826, vo",". The principle of","1831, 271,216, vol","00 to 1,9318.) But","#1156.
Sometimes t","Constitution of th","quence of the peop","00 to 100, and in ","which they are all","n the present time","g the principle of","Government of the ","831, p. 34.]

[Foo","831, p. 22. The ma","00 fr. Aleated in ","the property of th","Laws of Massachuse","$2,219 fas in the ","620, in the same p","States is the cons","000 inhabitants ar","judicial power of ","--The principles o","quire the same pro","which is a single ","d the same remark ","#890, the province","North America have","he press is the co","ut the present day","Massach officers a","s of the people is","﻿The Project Guten","Virginia has been ","Judicial power of ","n the most enlight","le to the same pro","the same citizen t","he property of the","zens who are not t","re to be abolished","'s History,"" vol. ","'s ""Life of the co","When the people wh","Louisiana, and the",": I have already s","7.]

[Footnote l: ","#814, 1831, and th","4, ""an aristocracy","But the experience",", and the conseque","just in the United","? What is the cons","XVIII: Future Cond","which is at the pr","; and the same cau","Footnote a: The so","00,000,000 of inha","re the consequence","]

[Footnote j: Th","Democracy In Ameri","ver the same time ","He has a certain n","/pglable of the co","he present day the"," the property of t",". The same causes ","Quince and the con","'s History, the pr","f the people and t","; and the principl","""  The South and t","Laws of the United","persons which are ","Americans of the U","xtention to the sa","//

Constation of ","ment of the people","(and of the sovere",") the proportion o",": the State of New","@pglable of the pr","States are the onl"," the present time ","4, 1830, in the Un",""" such as the sove","d the same civiliz","Democracy in the s","@pglable or destro","ve and the power o","; and the same tim","zens and the same ","Democracy in the U",". The power of the"," the same people i","﻿The Posting of co","Footnote a: [It is","quently to the sam","Of The By the prin","Laws of the Union ","Jackson are in the","﻿The Project Guten","vernment which the","% of the people an","﻿The Powers of the","Many of the laws o","Virginia and its a","9, 1830, in the St",": the principles o","re the same consti","be allowed to expl","Democracy in Ameri","--The power of the",", and the constitu","Of The Democracy I","vernment of the pe","But in the conduct","% of the country w","1786, vol. i. p. 5","quired a portion o","and the principles","Zealous of the peo","ing the control of","831, that they wil","; and the same con",") the constitution","Government which i","Footnote e: The in","787, vol. i. p. 34","@larted the consti",": the principles o","*b

[Footnote m: T","Footnote e: In 183",", and the constitu","e the conduct of t","
the property of t","But it is not alwa","New England the pr","quently the princi","--Indian Affairs o"," the provincial go","But this is not al","688.]

[Footnote m","Government of the ","In the United Stat","4, 1830, the Const","70, and the same c","States is the pres","he present day the","2, 1833.] The mean","[Footnote a: I her","LITYARID INDIREMER","Democracy in Ameri","and the constituti","Republic as they a","re the most democr","English and the pr","Zealous of the cou","68.]

[Footnote y:","; and the same tim","n the same laws, a","he contrary, the c","s of the Union and","Many confederate S","9 the power which ","ut the same people","Zealouse of the Un",", and the present ","Quasures to the pr","--The principle of","e of the people wh",": The more and mor","When the law of de","% of the people is","5, and the courts "
"0.0","0.3927083333333333","0.4822916666666667","0.5479166666666667","0.5473958333333333","0.58125","0.5833333333333334","0.5932291666666667","0.5963541666666666","0.6307291666666667","0.6088541666666667","0.640625","0.640625","0.621875","0.640625","0.6223958333333334","0.6354166666666666","0.625","0.6229166666666667","0.6182291666666667","0.625","0.6401041666666667","0.6484375","0.6677083333333333","0.6442708333333333","0.6338541666666667","0.6484375","0.6536458333333334","0.64375","0.6354166666666666","0.6567708333333333","0.6411458333333333","0.6604166666666667","0.6364583333333333","0.659375","0.6546875","0.6598958333333333","0.6401041666666667","0.6661458333333333","0.6619791666666667","0.6479166666666667","0.64375","0.6453125","0.6421875","0.65","0.6453125","0.671875","0.640625","0.6395833333333333","0.64375","0.6427083333333333","0.6541666666666667","0.6479166666666667","0.6666666666666666","0.6635416666666667","0.6609375","0.6635416666666667","0.6630208333333333","0.6411458333333333","0.6598958333333333","0.6807291666666667","0.6729166666666667","0.6739583333333333","0.6567708333333333","0.6682291666666667","0.6546875","0.6708333333333333","0.6630208333333333","0.6947916666666667","0.659375","0.6588541666666666","0.6713541666666667","0.6640625","0.6661458333333333","0.6661458333333333","0.6692708333333334","0.6880208333333333","0.684375","0.6494791666666667","0.6682291666666667","0.6651041666666667","0.6708333333333333","0.6609375","0.6703125","0.6484375","0.6723958333333333","0.690625","0.671875","0.6734375","0.6723958333333333","0.6729166666666667","0.6598958333333333","0.6677083333333333","0.6703125","0.6666666666666666","0.6546875","0.6630208333333333","0.6755208333333333","0.65","0.675","0.6838541666666667","0.6973958333333333","0.6703125","0.6864583333333333","0.6848958333333334","0.675","0.6645833333333333","0.6473958333333333","0.6854166666666667","0.6671875","0.6765625","0.6614583333333334","0.6546875","0.6697916666666667","0.6677083333333333","0.6776041666666667","0.6677083333333333","0.6692708333333334","0.6911458333333333","0.6479166666666667","0.6765625","0.6546875","0.68125","0.6619791666666667","0.6625","0.6713541666666667","0.68125","0.6791666666666667","0.6708333333333333","0.671875","0.6463541666666667","0.6744791666666666","0.6875","0.6828125","0.6828125","0.6692708333333334","0.6729166666666667","0.68125","0.69375","0.6807291666666667","0.675","0.6901041666666666","0.6776041666666667","0.6770833333333334","0.6786458333333333","0.6708333333333333","0.6802083333333333","0.6583333333333333","0.6713541666666667","0.6697916666666667","0.6572916666666667","0.6828125","0.66875","0.671875","0.6765625","0.6979166666666666","0.6723958333333333","0.6713541666666667","0.6786458333333333","0.6692708333333334","0.6713541666666667","0.6708333333333333","0.6901041666666666","0.6802083333333333","0.6796875","0.66875","0.6760416666666667","0.6713541666666667","0.6692708333333334","0.6979166666666666","0.6817708333333333","0.671875","0.6770833333333334","0.7010416666666667","0.6776041666666667","0.6614583333333334","0.6901041666666666","0.6734375","0.6822916666666666","0.6703125","0.6661458333333333","0.6739583333333333","0.6536458333333334","0.6802083333333333","0.6697916666666667","0.6640625","0.671875","0.6614583333333334","0.6869791666666667","0.6489583333333333","0.6578125","0.6697916666666667","0.6739583333333333","0.675","0.6645833333333333","0.6791666666666667","0.684375","0.6630208333333333","0.6666666666666666","0.6828125","0.6692708333333334","0.6734375","0.6833333333333333","0.6828125","0.6630208333333333","0.6651041666666667","0.6833333333333333","0.6921875","0.6723958333333333","0.678125","0.6630208333333333","0.678125","0.6604166666666667","0.6713541666666667","0.6703125","0.6630208333333333","0.678125","0.6822916666666666","0.6833333333333333","0.665625","0.6677083333333333","0.6817708333333333","0.6765625","0.6848958333333334","0.6796875","0.6682291666666667","0.6661458333333333","0.6848958333333334","0.6895833333333333","0.6828125","0.6822916666666666","0.6682291666666667","0.6848958333333334","0.6838541666666667","0.6786458333333333","0.6776041666666667","0.6703125","0.6869791666666667","0.684375","0.659375","0.6838541666666667","0.6791666666666667","0.675","0.6833333333333333","0.6557291666666667","0.678125","0.6880208333333333","0.6958333333333333","0.6942708333333333","0.6817708333333333","0.6869791666666667","0.6786458333333333","0.6671875","0.6734375","0.6947916666666667","0.6776041666666667","0.6901041666666666","0.6932291666666667","0.6708333333333333","0.7041666666666667","0.6677083333333333","0.6776041666666667","0.6666666666666666","0.6729166666666667","0.7036458333333333","0.6729166666666667","0.665625","0.6729166666666667","0.6526041666666667","0.6661458333333333","0.6822916666666666","0.6671875","0.66875","0.6848958333333334","0.6833333333333333","0.6802083333333333","0.678125","0.6973958333333333","0.6786458333333333","0.6958333333333333","0.6875","0.684375","0.6489583333333333","0.6625","0.6822916666666666","0.6760416666666667","0.6921875","0.6942708333333333","0.6880208333333333","0.6838541666666667","0.678125","0.6760416666666667","0.6833333333333333","0.6739583333333333","0.6713541666666667","0.6723958333333333","0.6875","0.6760416666666667","0.6916666666666667","0.6729166666666667","0.6796875","0.6916666666666667","0.6817708333333333","0.6817708333333333","0.6994791666666667","0.6901041666666666","0.6911458333333333","0.6588541666666666","0.6958333333333333","0.6723958333333333","0.6880208333333333","0.6583333333333333","0.6760416666666667","0.6682291666666667","0.6661458333333333","0.6817708333333333","0.6729166666666667","0.6760416666666667","0.6677083333333333","0.6885416666666667","0.6723958333333333","0.684375","0.6916666666666667","0.690625","0.6796875","0.6817708333333333","0.690625","0.675","0.6760416666666667","0.6875","0.6989583333333333","0.6713541666666667","0.6932291666666667","0.6729166666666667","0.6864583333333333","0.6760416666666667","0.6786458333333333","0.6854166666666667","0.6713541666666667","0.6822916666666666","0.6744791666666666","0.6890625","0.6776041666666667","0.6765625","0.7010416666666667","0.6786458333333333","0.6770833333333334","0.6854166666666667","0.6786458333333333","0.6869791666666667","0.6645833333333333","0.653125","0.6786458333333333","0.6817708333333333","0.6708333333333333","0.6828125","0.6729166666666667","0.6609375","0.6864583333333333","0.6625","0.6802083333333333","0.6729166666666667","0.6817708333333333","0.6848958333333334","0.6760416666666667","0.6776041666666667","0.68125","0.6807291666666667","0.6864583333333333","0.6744791666666666","0.6703125","0.6666666666666666","0.6666666666666666","0.6723958333333333","0.6901041666666666","0.6859375","0.6890625","0.6822916666666666","0.7020833333333333","0.6859375","0.6859375","0.6864583333333333","0.6734375","0.6770833333333334","0.6791666666666667","0.6833333333333333","0.6802083333333333","0.6885416666666667","0.6614583333333334","0.684375","0.6916666666666667","0.6796875","0.6692708333333334","0.6833333333333333","0.6645833333333333","0.6572916666666667","0.6796875","0.6723958333333333","0.7005208333333334","0.6614583333333334","0.6802083333333333","0.6854166666666667","0.6786458333333333","0.678125","0.6703125","0.6729166666666667","0.6984375","0.6942708333333333","0.6911458333333333","0.6645833333333333","0.675","0.6848958333333334","0.6822916666666666","0.6859375","0.6807291666666667","0.6817708333333333","0.6875","0.69375","0.6901041666666666","0.6859375","0.6703125","0.6635416666666667","0.6864583333333333","0.6713541666666667","0.6692708333333334","0.69375","0.6791666666666667","0.6734375","0.6713541666666667","0.6755208333333333","0.675","0.6916666666666667","0.69375","0.6635416666666667","0.6822916666666666","0.69375","0.6802083333333333","0.6791666666666667","0.665625","0.671875","0.696875","0.6640625","0.6854166666666667","0.6791666666666667","0.6848958333333334","0.6760416666666667","0.6828125","0.6744791666666666","0.6776041666666667"
"4.457406044006348","2.0901432037353516","1.7547897100448608","1.5719491243362427","1.5033376216888428","1.4290752410888672","1.3817909955978394","1.3860228061676025","1.3356853723526","1.2117606401443481","1.279124140739441","1.201015830039978","1.1923859119415283","1.2252328395843506","1.191826343536377","1.246436595916748","1.1813640594482422","1.2216017246246338","1.212548017501831","1.2407418489456177","1.190935730934143","1.2042893171310425","1.1407160758972168","1.0798912048339844","1.133670687675476","1.2025450468063354","1.199733018875122","1.1254338026046753","1.1865123510360718","1.1963855028152466","1.1382076740264893","1.1580479145050049","1.1214830875396729","1.176499605178833","1.0994027853012085","1.111376166343689","1.1033804416656494","1.179105281829834","1.0704632997512817","1.1076022386550903","1.1451237201690674","1.1438459157943726","1.1413837671279907","1.1445190906524658","1.1143571138381958","1.1304130554199219","1.0527032613754272","1.1732029914855957","1.1337449550628662","1.1475841999053955","1.138114333152771","1.1407324075698853","1.131892442703247","1.073913812637329","1.1060130596160889","1.0890848636627197","1.0964549779891968","1.0879456996917725","1.1453744173049927","1.0918611288070679","1.0326277017593384","1.0644887685775757","1.0731676816940308","1.092905879020691","1.0795575380325317","1.143537998199463","1.0891214609146118","1.0983197689056396","1.0360006093978882","1.1002036333084106","1.1356946229934692","1.078527569770813","1.0691909790039062","1.0629923343658447","1.0885249376296997","1.0695072412490845","1.0028921365737915","1.0441104173660278","1.1087123155593872","1.0561143159866333","1.0738296508789062","1.06817626953125","1.091678261756897","1.0699328184127808","1.1368056535720825","1.0541468858718872","1.0205345153808594","1.0408722162246704","1.0885251760482788","1.0723143815994263","1.0792121887207031","1.0718188285827637","1.0753337144851685","1.075606107711792","1.049005389213562","1.125523328781128","1.0853091478347778","1.0719305276870728","1.1128370761871338","1.0377362966537476","1.026644229888916","1.0106531381607056","1.0821067094802856","1.0521951913833618","1.0093188285827637","1.0752196311950684","1.0605950355529785","1.1104753017425537","1.027347445487976","1.087333083152771","1.055225133895874","1.0849682092666626","1.1084485054016113","1.0486780405044556","1.0623326301574707","1.0644607543945312","1.0629470348358154","1.0789287090301514","1.0028212070465088","1.1235476732254028","1.0744739770889282","1.093981146812439","1.0460436344146729","1.0760010480880737","1.0579739809036255","1.0502827167510986","1.0829598903656006","1.074514627456665","1.0733468532562256","1.0661256313323975","1.1332392692565918","1.0568276643753052","1.013319730758667","1.026982307434082","1.0507553815841675","1.0540345907211304","1.0783190727233887","1.03770112991333","1.0468828678131104","1.0853583812713623","1.07990300655365","1.0298024415969849","1.0612865686416626","1.0529515743255615","1.0591686964035034","1.0472031831741333","1.0350558757781982","1.0628349781036377","1.0335004329681396","1.0797547101974487","1.1128299236297607","1.004019856452942","1.048575520515442","1.0810149908065796","1.0351016521453857","0.9791780114173889","1.075311541557312","1.0504401922225952","1.0583339929580688","1.0728263854980469","1.0453931093215942","1.0539757013320923","1.0005847215652466","1.0373940467834473","1.0179394483566284","1.0704481601715088","1.028193473815918","1.0486122369766235","1.0612889528274536","0.9840270280838013","1.0344480276107788","1.042551040649414","1.019779086112976","1.0104072093963623","1.0632871389389038","1.0995346307754517","1.0394463539123535","1.0563783645629883","1.015426516532898","1.0595511198043823","1.049009919166565","1.0373955965042114","1.087204098701477","1.0372061729431152","1.0766596794128418","1.0713554620742798","1.0865131616592407","1.0447041988372803","1.0485764741897583","1.118465781211853","1.0852322578430176","1.046544075012207","1.0642575025558472","1.0301673412322998","1.0589369535446167","1.025389552116394","1.0523015260696411","1.0693520307540894","1.0629048347473145","1.0185527801513672","1.0757540464401245","1.0857244729995728","1.0593931674957275","1.0322059392929077","1.0818387269973755","1.063223958015442","1.0399545431137085","1.0217057466506958","1.0765782594680786","1.0655035972595215","1.0525285005569458","1.040458083152771","1.060649037361145","1.046534538269043","1.0331014394760132","1.094289779663086","1.0464669466018677","1.0264931917190552","1.0586215257644653","1.0637507438659668","1.0687495470046997","0.9871590733528137","1.0438214540481567","1.0287261009216309","1.0256497859954834","1.0879684686660767","1.078104019165039","1.002930760383606","0.9859867691993713","1.0273163318634033","1.0308555364608765","1.0572930574417114","1.0272058248519897","1.0041545629501343","1.0745054483413696","1.0707461833953857","1.0225833654403687","1.0022964477539062","1.0072227716445923","1.0749987363815308","1.034814476966858","1.0248894691467285","1.0367141962051392","0.9988304376602173","1.0873569250106812","1.0407342910766602","1.0186588764190674","0.9826689958572388","1.0088772773742676","1.0298906564712524","1.0306881666183472","1.0569854974746704","1.059609293937683","1.057414174079895","0.9945249557495117","1.0259491205215454","1.026737093925476","0.9879137873649597","1.0314291715621948","1.0062556266784668","1.075512170791626","1.0420953035354614","1.077836275100708","1.0269285440444946","0.980177104473114","1.024998426437378","1.0555424690246582","1.0202645063400269","1.0673967599868774","1.0400229692459106","1.0182148218154907","1.0752670764923096","1.059230089187622","1.026388168334961","1.0178110599517822","1.071423888206482","1.0289584398269653","0.96039217710495","1.0447261333465576","0.9973980784416199","0.984985888004303","1.0074831247329712","1.1435905694961548","1.060497522354126","1.0279288291931152","1.0383347272872925","0.9959813356399536","1.009847640991211","1.0414493083953857","0.9956899285316467","1.0224664211273193","1.0222529172897339","0.9977274537086487","1.0388869047164917","1.0326473712921143","1.056361436843872","1.0280747413635254","1.056404709815979","1.0305516719818115","1.0505046844482422","1.0410419702529907","0.9829779267311096","1.0434648990631104","0.9911053776741028","0.9922704100608826","0.994627058506012","1.00467050075531","1.0945004224777222","1.0098881721496582","1.061511754989624","0.9970849752426147","1.078072190284729","1.0166603326797485","1.0857881307601929","1.035374402999878","1.0565255880355835","1.0464304685592651","1.0176517963409424","1.0279591083526611","1.0154953002929688","1.0294393301010132","0.9967411756515503","0.9907389879226685","0.9978442788124084","1.0420914888381958","1.020922064781189","0.9798479676246643","1.0249040126800537","1.0223103761672974","1.0094902515411377","1.0149916410446167","1.0683430433273315","1.0303658246994019","1.0618298053741455","1.0130743980407715","1.027347445487976","1.0504097938537598","0.9995619058609009","1.047546625137329","1.0269562005996704","1.0425479412078857","1.0130515098571777","1.0200002193450928","1.0224356651306152","0.9840484261512756","1.02682363986969","0.9940664768218994","1.0080292224884033","1.0430270433425903","1.0284173488616943","1.0762615203857422","1.1104905605316162","1.0131758451461792","1.015815258026123","1.0580860376358032","1.0095932483673096","1.024333119392395","1.1012197732925415","0.9776641726493835","1.0500627756118774","1.0276182889938354","1.0088152885437012","1.0271230936050415","1.0415613651275635","1.0355066061019897","1.0405110120773315","1.0191606283187866","1.0280377864837646","1.0078061819076538","1.033183217048645","1.040215015411377","1.087683081626892","1.0571523904800415","1.0478308200836182","1.0188506841659546","1.0090702772140503","1.0032283067703247","1.0200339555740356","0.9552541375160217","0.9978353977203369","1.001456379890442","1.0134186744689941","1.041504979133606","1.028748869895935","1.0559344291687012","0.993851363658905","1.0201804637908936","1.016809344291687","1.0900822877883911","1.011810064315796","0.9596315026283264","1.0349910259246826","1.0429788827896118","1.0345903635025024","1.0453486442565918","1.0439573526382446","1.0147017240524292","1.0645973682403564","0.9905568957328796","1.0676501989364624","1.0366111993789673","1.0408542156219482","1.040878176689148","1.04784095287323","1.051493525505066","1.042090654373169","0.986695408821106","0.9897305369377136","1.002862572669983","1.0673954486846924","1.059716820716858","1.0367501974105835","1.0298494100570679","1.0392190217971802","1.0119844675064087","1.053849458694458","1.0038193464279175","1.0040717124938965","1.0013562440872192","1.010646104812622","1.0466797351837158","1.1075072288513184","0.9945623874664307","1.0316146612167358","1.0275284051895142","0.9880366921424866","1.0152291059494019","1.0264849662780762","1.0428663492202759","1.01895272731781","1.0409506559371948","0.9994134306907654","0.987095832824707","1.069618582725525","1.0035831928253174","1.0007401704788208","0.9959176182746887","1.0131585597991943","1.094864010810852","1.0208427906036377","0.9769572615623474","1.0540326833724976","1.024559497833252","1.0109941959381104","1.0077568292617798","1.0124963521957397","1.046697735786438","1.0260870456695557","1.0657347440719604"
